Date,USD Price
28/05/2016,524.2
27/05/2016,474
26/05/2016,453.3
25/05/2016,449.8
24/05/2016,446.1
23/05/2016,443.7
22/05/2016,439.6
21/05/2016,443.6
20/05/2016,442.1
19/05/2016,442.7
18/05/2016,454.2
17/05/2016,453.3
16/05/2016,454.9
15/05/2016,458.1
14/05/2016,456.4
13/05/2016,455.4
12/05/2016,454.4
11/05/2016,452.5
10/05/2016,449.4
09/05/2016,460.4
08/05/2016,457.9
07/05/2016,458.5
06/05/2016,459.6
05/05/2016,448.1
04/05/2016,445.8
03/05/2016,450.3
02/05/2016,444.2
01/05/2016,452.2
30/04/2016,448.5
29/04/2016,455
28/04/2016,448.5
27/04/2016,447
26/04/2016,466
25/04/2016,461.7
24/04/2016,457.6
23/04/2016,450.1
22/04/2016,445.3
21/04/2016,449.3
20/04/2016,441.2
19/04/2016,434.9
18/04/2016,427.7
17/04/2016,426.3
16/04/2016,430
15/04/2016,428.7
14/04/2016,424
13/04/2016,423.5
12/04/2016,424.7
11/04/2016,421.4
10/04/2016,420.3
09/04/2016,418
08/04/2016,417.7
07/04/2016,420.1
06/04/2016,421.3
05/04/2016,422.1
04/04/2016,419.3
03/04/2016,419.1
02/04/2016,418.5
01/04/2016,415.6
31/03/2016,415.7
30/03/2016,412.4
29/03/2016,415
28/03/2016,422.2
27/03/2016,424.6
26/03/2016,416.5
25/03/2016,415.7
24/03/2016,414.7
23/03/2016,417
22/03/2016,416.2
21/03/2016,411.1
20/03/2016,411.5
19/03/2016,408.7
18/03/2016,408.2
17/03/2016,418.2
16/03/2016,415.9
15/03/2016,415.1
14/03/2016,414.3
13/03/2016,412.4
12/03/2016,410.4
11/03/2016,419.1
10/03/2016,415.8
09/03/2016,412.8
08/03/2016,411.9
07/03/2016,414.9
06/03/2016,406
05/03/2016,399
04/03/2016,409.5
03/03/2016,419.6
02/03/2016,425.4
01/03/2016,434
29/02/2016,436.2
28/02/2016,432.5
27/02/2016,431.3
26/02/2016,427.3
25/02/2016,423.5
24/02/2016,422.7
23/02/2016,419.9
22/02/2016,437.8
21/02/2016,437.9
20/02/2016,440.1
19/02/2016,420
18/02/2016,421.4
17/02/2016,417.1
16/02/2016,406.4
15/02/2016,401.1
14/02/2016,405.5
13/02/2016,390.1
12/02/2016,384
11/02/2016,379.5
10/02/2016,381.9
09/02/2016,375.3
08/02/2016,372.6
07/02/2016,377.9
06/02/2016,376.7
05/02/2016,386.5
04/02/2016,390.6
03/02/2016,368
02/02/2016,373.9
01/02/2016,372.2
31/01/2016,369.8
30/01/2016,377.8
29/01/2016,380.3
28/01/2016,379.7
27/01/2016,395
26/01/2016,389.8
25/01/2016,392.8
24/01/2016,402.1
23/01/2016,388.6
22/01/2016,382.6
21/01/2016,410.2
20/01/2016,414.6
19/01/2016,379.5
18/01/2016,384.4
17/01/2016,382.5
16/01/2016,385
15/01/2016,372.3
14/01/2016,429.1
13/01/2016,432.2
12/01/2016,445
11/01/2016,447.7
10/01/2016,446.2
09/01/2016,448.3
08/01/2016,452.9
07/01/2016,457
06/01/2016,430.8
05/01/2016,431.2
04/01/2016,433.3
03/01/2016,430.7
02/01/2016,433.7
01/01/2016,434
31/12/2015,430
30/12/2015,427.1
29/12/2015,431.9
28/12/2015,421.8
27/12/2015,422.4
26/12/2015,415.4
25/12/2015,454
24/12/2015,453
23/12/2015,442.4
22/12/2015,437
21/12/2015,437.6
20/12/2015,441.8
19/12/2015,461.2
18/12/2015,463.2
17/12/2015,455.5
16/12/2015,454
15/12/2015,462.6
14/12/2015,442
13/12/2015,434.7
12/12/2015,432.3
11/12/2015,449.8
10/12/2015,415.5
09/12/2015,416
08/12/2015,410.7
07/12/2015,394.3
06/12/2015,393.4
05/12/2015,386.7
04/12/2015,361.7
03/12/2015,360.3
02/12/2015,360
01/12/2015,361.8
30/11/2015,378
29/11/2015,370.8
28/11/2015,355.8
27/11/2015,359.5
26/11/2015,353.7
25/11/2015,327.5
24/11/2015,318.4
23/11/2015,322.1
22/11/2015,322.8
21/11/2015,324.7
20/11/2015,321.1
19/11/2015,325
18/11/2015,335.9
17/11/2015,333.9
16/11/2015,330.2
15/11/2015,317.5
14/11/2015,331.8
13/11/2015,333.8
12/11/2015,333.9
11/11/2015,304.7
10/11/2015,336.7
09/11/2015,380.2
08/11/2015,371.6
07/11/2015,385.1
06/11/2015,369.8
05/11/2015,382.7
04/11/2015,400.9
03/11/2015,396.5
02/11/2015,359.3
01/11/2015,323
31/10/2015,311.2
30/10/2015,327.1
29/10/2015,313.6
28/10/2015,303.5
27/10/2015,294.7
26/10/2015,285.1
25/10/2015,287.9
24/10/2015,282.6
23/10/2015,276.9
22/10/2015,274.4
21/10/2015,267.1
20/10/2015,269.8
19/10/2015,263.8
18/10/2015,261.7
17/10/2015,269.6
16/10/2015,262.9
15/10/2015,254.4
14/10/2015,252.3
13/10/2015,248.8
12/10/2015,245.4
11/10/2015,247.6
10/10/2015,245.4
09/10/2015,244
08/10/2015,242.6
07/10/2015,243
06/10/2015,246.1
05/10/2015,240.1
04/10/2015,238.3
03/10/2015,238.6
02/10/2015,236.7
01/10/2015,237.1
30/09/2015,235.9
29/09/2015,236.7
28/09/2015,238.9
27/09/2015,232.5
26/09/2015,234.3
25/09/2015,235
24/09/2015,233.8
23/09/2015,229.9
22/09/2015,230
21/09/2015,226.3
20/09/2015,231.1
19/09/2015,231.1
18/09/2015,232.2
17/09/2015,232.7
16/09/2015,228.6
15/09/2015,229.5
14/09/2015,229.9
13/09/2015,230.2
12/09/2015,235.6
11/09/2015,239.9
10/09/2015,238.1
09/09/2015,237.4
08/09/2015,243.2
07/09/2015,239.6
06/09/2015,239.9
05/09/2015,233.7
04/09/2015,230.3
03/09/2015,226.2
02/09/2015,228.6
01/09/2015,227.2
31/08/2015,229.5
30/08/2015,228.4
29/08/2015,228.5
28/08/2015,231.6
27/08/2015,222.7
26/08/2015,225
25/08/2015,220.5
24/08/2015,211.4
23/08/2015,226.8
22/08/2015,229.5
21/08/2015,232.4
20/08/2015,234.7
19/08/2015,226
18/08/2015,246.7
17/08/2015,257.1
16/08/2015,257.1
15/08/2015,260.5
14/08/2015,265
13/08/2015,263.4
12/08/2015,267.7
11/08/2015,269
10/08/2015,263.3
09/08/2015,263.9
08/08/2015,258.6
07/08/2015,277.9
06/08/2015,278
05/08/2015,281.7
04/08/2015,284.3
03/08/2015,281.6
02/08/2015,281.4
01/08/2015,280.5
31/07/2015,283.7
30/07/2015,287
29/07/2015,288.4
28/07/2015,293.7
27/07/2015,293
26/07/2015,291.8
25/07/2015,288.7
24/07/2015,288.4
23/07/2015,275.5
22/07/2015,276.5
21/07/2015,275.1
20/07/2015,277.7
19/07/2015,273.2
18/07/2015,274
17/07/2015,279.6
16/07/2015,276.6
15/07/2015,283.4
14/07/2015,287
13/07/2015,290.4
12/07/2015,310.4
11/07/2015,292
10/07/2015,283.6
09/07/2015,269.1
08/07/2015,268.6
07/07/2015,266.2
06/07/2015,269.1
05/07/2015,270.1
04/07/2015,260.5
03/07/2015,255.4
02/07/2015,254.9
01/07/2015,257.6
30/06/2015,264.1
29/06/2015,257
28/06/2015,248.9
27/06/2015,250.7
26/06/2015,242.9
25/06/2015,242.6
24/06/2015,240.6
23/06/2015,243.8
22/06/2015,247.5
21/06/2015,244.1
20/06/2015,245
19/06/2015,244.1
18/06/2015,248.4
17/06/2015,247.4
16/06/2015,249.8
15/06/2015,237
14/06/2015,233.8
13/06/2015,232.5
12/06/2015,230.5
11/06/2015,229.9
10/06/2015,228.8
09/06/2015,229.6
08/06/2015,228.6
07/06/2015,223.5
06/06/2015,224.7
05/06/2015,225.3
04/06/2015,224.2
03/06/2015,225.6
02/06/2015,225.7
01/06/2015,223.1
31/05/2015,229.8
30/05/2015,233.2
29/05/2015,237
28/05/2015,237.3
27/05/2015,237.3
26/05/2015,237.8
25/05/2015,237.4
24/05/2015,241
23/05/2015,238.9
22/05/2015,240.4
21/05/2015,235.4
20/05/2015,234
19/05/2015,232
18/05/2015,232.6
17/05/2015,236.3
16/05/2015,236.2
15/05/2015,237.2
14/05/2015,236.9
13/05/2015,236.4
12/05/2015,241.6
11/05/2015,241.8
10/05/2015,240
09/05/2015,241.4
08/05/2015,243.7
07/05/2015,237.7
06/05/2015,230
05/05/2015,235.8
04/05/2015,239
03/05/2015,240
02/05/2015,235.3
01/05/2015,233.2
30/04/2015,235.8
29/04/2015,225.4
28/04/2015,225.8
27/04/2015,229
26/04/2015,218.7
25/04/2015,226.1
24/04/2015,231.1
23/04/2015,235.4
22/04/2015,233.8
21/04/2015,233.7
20/04/2015,224.2
19/04/2015,223
18/04/2015,223.4
17/04/2015,222.6
16/04/2015,228
15/04/2015,223
14/04/2015,218
13/04/2015,223.6
12/04/2015,235.9
11/04/2015,236.5
10/04/2015,234.7
09/04/2015,243.3
08/04/2015,244.6
07/04/2015,253
06/04/2015,255
05/04/2015,259.6
04/04/2015,252.9
03/04/2015,254.5
02/04/2015,252.6
01/04/2015,246.2
31/03/2015,244.1
30/03/2015,246.8
29/03/2015,242.1
28/03/2015,252
27/03/2015,247.2
26/03/2015,248
25/03/2015,246.4
24/03/2015,246.7
23/03/2015,265.5
22/03/2015,268.6
21/03/2015,259.7
20/03/2015,261.8
19/03/2015,260.9
18/03/2015,255.9
17/03/2015,285.4
16/03/2015,290.4
15/03/2015,284.9
14/03/2015,281.6
13/03/2015,287.2
12/03/2015,293.9
11/03/2015,295.6
10/03/2015,291.4
09/03/2015,290
08/03/2015,274.5
07/03/2015,274.9
06/03/2015,272.6
05/03/2015,275.2
04/03/2015,271.9
03/03/2015,280.6
02/03/2015,273.8
01/03/2015,257.9
28/02/2015,254.1
27/02/2015,253.5
26/02/2015,236.5
25/02/2015,237.3
24/02/2015,238.9
23/02/2015,238.8
22/02/2015,235.7
21/02/2015,244.4
20/02/2015,244.5
19/02/2015,241.9
18/02/2015,235.2
17/02/2015,243.2
16/02/2015,235.8
15/02/2015,233.3
14/02/2015,258.6
13/02/2015,236.2
12/02/2015,221.8
11/02/2015,218.8
10/02/2015,219.7
09/02/2015,220.3
08/02/2015,223.7
07/02/2015,227.7
06/02/2015,223
05/02/2015,216.5
04/02/2015,226.6
03/02/2015,227.4
02/02/2015,238.9
01/02/2015,225.3
31/01/2015,218.5
30/01/2015,231.8
29/01/2015,234
28/01/2015,236.2
27/01/2015,263.3
26/01/2015,269.2
25/01/2015,252.1
24/01/2015,248.2
23/01/2015,232.2
22/01/2015,232.7
21/01/2015,228.2
20/01/2015,210.6
19/01/2015,215.9
18/01/2015,210.6
17/01/2015,199.6
16/01/2015,206.9
15/01/2015,209.8
14/01/2015,164.9
13/01/2015,221.3
12/01/2015,269.3
11/01/2015,264.8
10/01/2015,273.4
09/01/2015,288
08/01/2015,282.7
07/01/2015,291.3
06/01/2015,282.3
05/01/2015,274.8
04/01/2015,264.7
03/01/2015,287.1
02/01/2015,315.2
01/01/2015,314.9
31/12/2014,318.2
30/12/2014,311.3
29/12/2014,314.1
28/12/2014,316.5
27/12/2014,315.3
26/12/2014,330
25/12/2014,319
24/12/2014,322.4
23/12/2014,335.3
22/12/2014,330.8
21/12/2014,322.6
20/12/2014,330.4
19/12/2014,317.8
18/12/2014,310.3
17/12/2014,320
16/12/2014,330.2
15/12/2014,345.4
14/12/2014,349.4
13/12/2014,348.2
12/12/2014,353.4
11/12/2014,347.7
10/12/2014,347.9
09/12/2014,352.2
08/12/2014,365
07/12/2014,376.5
06/12/2014,376.3
05/12/2014,377.6
04/12/2014,369.8
03/12/2014,377
02/12/2014,380.6
01/12/2014,378.6
30/11/2014,374.9
29/11/2014,376.3
28/11/2014,377.6
27/11/2014,368.8
26/11/2014,365.4
25/11/2014,376.4
24/11/2014,378.9
23/11/2014,365.9
22/11/2014,352
21/11/2014,351.8
20/11/2014,357.3
19/11/2014,381.4
18/11/2014,379.2
17/11/2014,384.7
16/11/2014,385.6
15/11/2014,374.9
14/11/2014,396.5
13/11/2014,428.7
12/11/2014,432
11/11/2014,365.4
10/11/2014,367.1
09/11/2014,362
08/11/2014,343.5
07/11/2014,341.9
06/11/2014,347.7
05/11/2014,338
04/11/2014,328
03/11/2014,324.2
02/11/2014,322.5
01/11/2014,325.4
31/10/2014,337.9
30/10/2014,344.9
29/10/2014,335.1
28/10/2014,351.1
27/10/2014,350.1
26/10/2014,348.7
25/10/2014,346.7
24/10/2014,355.1
23/10/2014,355.8
22/10/2014,378.9
21/10/2014,382.4
20/10/2014,380.4
19/10/2014,387.3
18/10/2014,390.9
17/10/2014,380.5
16/10/2014,379.8
15/10/2014,393.2
14/10/2014,397.1
13/10/2014,387.3
12/10/2014,373.2
11/10/2014,361.2
10/10/2014,361.7
09/10/2014,360.9
08/10/2014,350.9
07/10/2014,331.6
06/10/2014,331.5
05/10/2014,322.9
04/10/2014,335.3
03/10/2014,363.5
02/10/2014,375.1
01/10/2014,382.8
30/09/2014,388.2
29/09/2014,376.8
28/09/2014,379.1
27/09/2014,399
26/09/2014,404.5
25/09/2014,412.3
24/09/2014,423.8
23/09/2014,436.9
22/09/2014,404.1
21/09/2014,401.6
20/09/2014,411.5
19/09/2014,397.7
18/09/2014,424.3
17/09/2014,461.1
16/09/2014,466.8
15/09/2014,477.7
14/09/2014,477.7
13/09/2014,478.2
12/09/2014,477.7
11/09/2014,478.5
10/09/2014,479.7
09/09/2014,474.9
08/09/2014,475.7
07/09/2014,485.8
06/09/2014,484.5
05/09/2014,483.6
04/09/2014,491
03/09/2014,480
02/09/2014,478.9
01/09/2014,477.2
31/08/2014,481.8
30/08/2014,506
29/08/2014,512.6
28/08/2014,510.8
27/08/2014,515.2
26/08/2014,512.6
25/08/2014,502.9
24/08/2014,509.7
23/08/2014,497.7
22/08/2014,516.1
21/08/2014,517.9
20/08/2014,516.8
19/08/2014,485.1
18/08/2014,462.2
17/08/2014,485.5
16/08/2014,522
15/08/2014,496.5
14/08/2014,504.8
13/08/2014,542.1
12/08/2014,567.7
11/08/2014,575.9
10/08/2014,592.1
09/08/2014,589.5
08/08/2014,595.8
07/08/2014,592.8
06/08/2014,589.8
05/08/2014,588.8
04/08/2014,592.8
03/08/2014,588.9
02/08/2014,591.7
01/08/2014,598.8
31/07/2014,589.5
30/07/2014,564.6
29/07/2014,585.8
28/07/2014,587.9
27/07/2014,595
26/07/2014,596
25/07/2014,600.5
24/07/2014,601.9
23/07/2014,621.7
22/07/2014,622.5
21/07/2014,625.1
20/07/2014,621
19/07/2014,627
18/07/2014,627.5
17/07/2014,626.6
16/07/2014,614.8
15/07/2014,619.6
14/07/2014,618.3
13/07/2014,628
12/07/2014,635.9
11/07/2014,632.9
10/07/2014,618.4
09/07/2014,623
08/07/2014,615.3
07/07/2014,613.6
06/07/2014,626.7
05/07/2014,623
04/07/2014,624
03/07/2014,638
02/07/2014,645.7
01/07/2014,643.2
30/06/2014,635.1
29/06/2014,601.1
28/06/2014,597.6
27/06/2014,602.2
26/06/2014,582.7
25/06/2014,568.5
24/06/2014,588.8
23/06/2014,591.2
22/06/2014,603.6
21/06/2014,597
20/06/2014,590.8
19/06/2014,600.2
18/06/2014,606.2
17/06/2014,605.1
16/06/2014,599.1
15/06/2014,582.3
14/06/2014,583.4
13/06/2014,610.3
12/06/2014,597.1
11/06/2014,643
10/06/2014,655.6
09/06/2014,644.3
08/06/2014,651
07/06/2014,651.7
06/06/2014,650.4
05/06/2014,660.2
04/06/2014,638.9
03/06/2014,669.4
02/06/2014,655.5
01/06/2014,649.8
31/05/2014,627.9
30/05/2014,612.3
29/05/2014,564.4
28/05/2014,570.8
27/05/2014,570.1
26/05/2014,582
25/05/2014,570.4
24/05/2014,520.5
23/05/2014,518.1
22/05/2014,515.4
21/05/2014,488.8
20/05/2014,484.6
19/05/2014,443.9
18/05/2014,450.1
17/05/2014,452.8
16/05/2014,453.6
15/05/2014,448.1
14/05/2014,442.6
13/05/2014,433.9
12/05/2014,438.2
11/05/2014,433.2
10/05/2014,451.9
09/05/2014,445.5
08/05/2014,441.1
07/05/2014,446.5
06/05/2014,432.2
05/05/2014,430.9
04/05/2014,436
03/05/2014,438.6
02/05/2014,453.7
01/05/2014,460.1
30/04/2014,445.6
29/04/2014,446.1
28/04/2014,441.9
27/04/2014,443.2
26/04/2014,457.9
25/04/2014,464.5
24/04/2014,500.3
23/04/2014,487.3
22/04/2014,487.9
21/04/2014,495.2
20/04/2014,498.5
19/04/2014,506
18/04/2014,485.5
17/04/2014,502
16/04/2014,537
15/04/2014,526.4
14/04/2014,478.4
13/04/2014,427.6
12/04/2014,437.6
11/04/2014,435.1
10/04/2014,384.6
09/04/2014,457.3
08/04/2014,466.6
07/04/2014,462.4
06/04/2014,455.7
05/04/2014,456.6
04/04/2014,444.4
03/04/2014,436.3
02/04/2014,424.4
01/04/2014,463.5
31/03/2014,444.7
30/03/2014,446.9
29/03/2014,477.1
28/03/2014,482.6
27/03/2014,460.5
26/03/2014,562.5
25/03/2014,562.9
24/03/2014,567.6
23/03/2014,551.2
22/03/2014,564.3
21/03/2014,549.6
20/03/2014,566
19/03/2014,595
18/03/2014,598.9
17/03/2014,606.4
16/03/2014,619.1
15/03/2014,624
14/03/2014,614
13/03/2014,625
12/03/2014,619.4
11/03/2014,608.7
10/03/2014,613
09/03/2014,627
08/03/2014,609.2
07/03/2014,616.7
06/03/2014,648.3
05/03/2014,658.3
04/03/2014,661.8
03/03/2014,662.2
02/03/2014,544.6
01/03/2014,557.4
28/02/2014,573.9
27/02/2014,596.5
26/02/2014,593.1
25/02/2014,135.8
24/02/2014,174
23/02/2014,310.2
22/02/2014,255.6
21/02/2014,111.6
20/02/2014,111.9
19/02/2014,261.5
18/02/2014,294
17/02/2014,272.3
16/02/2014,299.8
15/02/2014,371.1
14/02/2014,427.7
13/02/2014,451.4
12/02/2014,531.1
11/02/2014,579
10/02/2014,582.6
09/02/2014,659.6
08/02/2014,648.8
07/02/2014,695.7
06/02/2014,828.9
05/02/2014,904.5
04/02/2014,926.6
03/02/2014,931.7
02/02/2014,953.3
01/02/2014,940.4
31/01/2014,938.8
30/01/2014,941.4
29/01/2014,925.7
28/01/2014,932.7
27/01/2014,943.5
26/01/2014,1007
25/01/2014,961
24/01/2014,916.5
23/01/2014,944.2
22/01/2014,951
21/01/2014,962.2
20/01/2014,956
19/01/2014,954.8
18/01/2014,905.7
17/01/2014,894.2
16/01/2014,913.5
15/01/2014,941.2
14/01/2014,919.3
13/01/2014,922.9
12/01/2014,939.8
11/01/2014,1005.3
10/01/2014,957.8
09/01/2014,937
08/01/2014,938.8
07/01/2014,879.9
06/01/2014,1012.7
05/01/2014,1014.7
04/01/2014,924.7
03/01/2014,884.3
02/01/2014,856.9
01/01/2014,815.9
31/12/2013,805.9
30/12/2013,804.8
29/12/2013,785
28/12/2013,762
27/12/2013,803
26/12/2013,802
25/12/2013,707.3
24/12/2013,702.8
23/12/2013,713.2
22/12/2013,639.5
21/12/2013,640.5
20/12/2013,650
19/12/2013,732
18/12/2013,541
17/12/2013,715
16/12/2013,759.9
15/12/2013,919.9
14/12/2013,908.9
13/12/2013,936.8
12/12/2013,900
11/12/2013,919.9
10/12/2013,1033.7
09/12/2013,919
08/12/2013,804
07/12/2013,697
06/12/2013,845
05/12/2013,1106.3
04/12/2013,1237.6
03/12/2013,1154.9
02/12/2013,1096.6
01/12/2013,1004.4
30/11/2013,1205.7
29/11/2013,1206.9
28/11/2013,1101.4
27/11/2013,1079.9
26/11/2013,970
25/11/2013,830
24/11/2013,795
23/11/2013,832.5
22/11/2013,802
21/11/2013,764.9
20/11/2013,638
19/11/2013,645.7
18/11/2013,785.4
17/11/2013,528.3
16/11/2013,462
15/11/2013,433.9
14/11/2013,433.4
13/11/2013,434.9
12/11/2013,380
11/11/2013,363
10/11/2013,336.3
09/11/2013,367.8
08/11/2013,355
07/11/2013,309.6
06/11/2013,264.1
05/11/2013,251.3
04/11/2013,238.2
03/11/2013,224
02/11/2013,211.7
01/11/2013,213.4
31/10/2013,211.2
30/10/2013,208
29/10/2013,216
28/10/2013,206.9
27/10/2013,206.9
26/10/2013,188.6
25/10/2013,197.9
24/10/2013,207
23/10/2013,228
22/10/2013,203
21/10/2013,192.8
20/10/2013,186.1
19/10/2013,183.1
18/10/2013,168.3
17/10/2013,157.6
16/10/2013,152.8
15/10/2013,158.1
14/10/2013,151.4
13/10/2013,147.5
12/10/2013,142.9
11/10/2013,140.1
10/10/2013,140.4
09/10/2013,139.5
08/10/2013,136.5
07/10/2013,135.8
06/10/2013,137.8
05/10/2013,136.7
04/10/2013,136.8
03/10/2013,131
02/10/2013,123
01/10/2013,140.3
30/09/2013,141.9
29/09/2013,143.9
28/09/2013,142.5
27/09/2013,138.9
26/09/2013,137.1
25/09/2013,135
24/09/2013,134.8
23/09/2013,133.4
22/09/2013,134
21/09/2013,134.4
20/09/2013,133.8
19/09/2013,135.1
18/09/2013,140.4
17/09/2013,139.1
16/09/2013,139.4
15/09/2013,138.3
14/09/2013,136.7
13/09/2013,140.7
12/09/2013,139.4
11/09/2013,142.1
10/09/2013,132.6
09/09/2013,133.1
08/09/2013,126.3
07/09/2013,129
06/09/2013,121.9
05/09/2013,130.2
04/09/2013,132.5
03/09/2013,144
02/09/2013,144
01/09/2013,146
31/08/2013,141
30/08/2013,138
29/08/2013,129.3
28/08/2013,128.8
27/08/2013,131.3
26/08/2013,120.1
25/08/2013,122.1
24/08/2013,119.6
23/08/2013,118.5
22/08/2013,122
21/08/2013,123.3
20/08/2013,121.2
19/08/2013,118.5
18/08/2013,113.4
17/08/2013,112.8
16/08/2013,109
15/08/2013,110
14/08/2013,112.6
13/08/2013,109.6
12/08/2013,106.8
11/08/2013,105
10/08/2013,103
09/08/2013,102.8
08/08/2013,103.1
07/08/2013,106
06/08/2013,106.6
05/08/2013,106.7
04/08/2013,105.1
03/08/2013,104.9
02/08/2013,104.5
01/08/2013,104
31/07/2013,106.2
30/07/2013,108
29/07/2013,101.5
28/07/2013,98.8
27/07/2013,94.4
26/07/2013,96
25/07/2013,96.9
24/07/2013,95.1
23/07/2013,95.6
22/07/2013,91.6
21/07/2013,92
20/07/2013,89.8
19/07/2013,92
18/07/2013,90.1
17/07/2013,98.5
16/07/2013,97.1
15/07/2013,98.9
14/07/2013,94.4
13/07/2013,98.3
12/07/2013,94
11/07/2013,89
10/07/2013,88
09/07/2013,76.7
08/07/2013,76
07/07/2013,76.5
06/07/2013,69.7
05/07/2013,68.5
04/07/2013,80
03/07/2013,78.9
02/07/2013,90.4
01/07/2013,88.1
30/06/2013,97.5
29/06/2013,95
28/06/2013,94.7
27/06/2013,101.7
26/06/2013,104
25/06/2013,103.3
24/06/2013,102.1
23/06/2013,107.9
22/06/2013,108.2
21/06/2013,109.5
20/06/2013,111.3
19/06/2013,108.3
18/06/2013,107.3
17/06/2013,101.9
16/06/2013,99.9
15/06/2013,99.8
14/06/2013,100
13/06/2013,103.9
12/06/2013,108.8
11/06/2013,109
10/06/2013,106.3
09/06/2013,100.4
08/06/2013,107.9
07/06/2013,111
06/06/2013,119
05/06/2013,121.9
04/06/2013,121.4
03/06/2013,120.7
02/06/2013,122.5
01/06/2013,129.3
31/05/2013,128.8
30/05/2013,128.8
29/05/2013,132.3
28/05/2013,129
27/05/2013,129.8
26/05/2013,133.5
25/05/2013,132
24/05/2013,133.1
23/05/2013,126.3
22/05/2013,123.8
21/05/2013,122.9
20/05/2013,122
19/05/2013,122.5
18/05/2013,123.2
17/05/2013,123.5
16/05/2013,118.2
15/05/2013,114.2
14/05/2013,111.4
13/05/2013,118
12/05/2013,114.8
11/05/2013,115.6
10/05/2013,117.7
09/05/2013,112.8
08/05/2013,113.2
07/05/2013,109.6
06/05/2013,112.3
05/05/2013,116
04/05/2013,112.9
03/05/2013,98.1
02/05/2013,106.3
01/05/2013,116.4
30/04/2013,139.2
29/04/2013,144
28/04/2013,134.4
27/04/2013,128
26/04/2013,136.9
25/04/2013,141.7
24/04/2013,154.2
23/04/2013,143.5
22/04/2013,127.4
21/04/2013,119.2
20/04/2013,126.6
19/04/2013,118.5
18/04/2013,109
17/04/2013,93.1
16/04/2013,68.4
15/04/2013,82.4
14/04/2013,90
13/04/2013,93
12/04/2013,117
11/04/2013,124.9
10/04/2013,165
09/04/2013,230
08/04/2013,187.5
07/04/2013,162.3
06/04/2013,142.6
05/04/2013,142.3
04/04/2013,132.1
03/04/2013,135
02/04/2013,118
01/04/2013,104
31/03/2013,93
30/03/2013,92.2
29/03/2013,90.5
28/03/2013,86.2
27/03/2013,88.9
26/03/2013,78.5
25/03/2013,73.6
24/03/2013,71.5
23/03/2013,64.3
22/03/2013,69.9
21/03/2013,70.8
20/03/2013,64.5
19/03/2013,59.1
18/03/2013,51.6
17/03/2013,47.4
16/03/2013,47
15/03/2013,47
14/03/2013,47.2
13/03/2013,46.9
12/03/2013,44.3
11/03/2013,48.4
10/03/2013,46
09/03/2013,46.8
08/03/2013,44.2
07/03/2013,42
06/03/2013,41
05/03/2013,40.3
04/03/2013,36.2
03/03/2013,34.5
02/03/2013,34.3
01/03/2013,34.5
28/02/2013,33.4
27/02/2013,30.9
26/02/2013,31.1
25/02/2013,30.4
24/02/2013,29.9
23/02/2013,29.8
22/02/2013,30.3
21/02/2013,29.8
20/02/2013,29.6
19/02/2013,29.4
18/02/2013,27
17/02/2013,26.8
16/02/2013,27.2
15/02/2013,27.1
14/02/2013,27.2
13/02/2013,24.2
12/02/2013,25.2
11/02/2013,24.6
10/02/2013,24
09/02/2013,23.6
08/02/2013,22.7
07/02/2013,22.1
06/02/2013,21.2
05/02/2013,20.6
04/02/2013,20.4
03/02/2013,20.6
02/02/2013,19.6
01/02/2013,20.5
31/01/2013,20.4
30/01/2013,19.7
29/01/2013,19.5
28/01/2013,18.7
27/01/2013,17.8
26/01/2013,17.9
25/01/2013,17.4
24/01/2013,16.9
23/01/2013,17.5
22/01/2013,17.3
21/01/2013,16.8
20/01/2013,15.7
19/01/2013,15.6
18/01/2013,15.7
17/01/2013,15.5
16/01/2013,14.7
15/01/2013,14.3
14/01/2013,14.3
13/01/2013,14.1
12/01/2013,14.2
11/01/2013,14.1
10/01/2013,14.1
09/01/2013,13.8
08/01/2013,13.7
07/01/2013,13.6
06/01/2013,13.4
05/01/2013,13.4
04/01/2013,13.5
03/01/2013,13.4
02/01/2013,13.3
01/01/2013,13.3
31/12/2012,13.5
30/12/2012,13.4
29/12/2012,13.4
28/12/2012,13.4
27/12/2012,13.4
26/12/2012,13.5
25/12/2012,13.4
24/12/2012,13.4
23/12/2012,13.3
22/12/2012,13.4
21/12/2012,13.5
20/12/2012,13.5
19/12/2012,13.6
18/12/2012,13.3
17/12/2012,13.3
16/12/2012,13.3
15/12/2012,13.5
14/12/2012,13.6
13/12/2012,13.7
12/12/2012,13.7
11/12/2012,13.6
10/12/2012,13.4
09/12/2012,13.4
08/12/2012,13.4
07/12/2012,13.5
06/12/2012,13.3
05/12/2012,13.4
04/12/2012,13.4
03/12/2012,12.7
02/12/2012,12.5
01/12/2012,12.6
30/11/2012,12.6
29/11/2012,12.4
28/11/2012,12.4
27/11/2012,12.2
26/11/2012,12.3
25/11/2012,12.5
24/11/2012,12.4
23/11/2012,12.4
22/11/2012,12.4
21/11/2012,11.8
20/11/2012,11.7
19/11/2012,11.8
18/11/2012,11.6
17/11/2012,11.8
16/11/2012,11.8
15/11/2012,11.2
14/11/2012,10.9
13/11/2012,10.9
12/11/2012,11
11/11/2012,10.9
10/11/2012,10.9
09/11/2012,10.8
08/11/2012,10.9
07/11/2012,10.9
06/11/2012,10.9
05/11/2012,10.8
04/11/2012,10.8
03/11/2012,10.6
02/11/2012,10.5
01/11/2012,10.6
31/10/2012,11.2
30/10/2012,10.9
